benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	devstral24b	d05__b4k__ss-partial	prove-plus-comm__structured-summarize-partial__r1	prove-plus-comm	structured-summarize-partial	1	structured_summarize_partial	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T17:04:28.995253-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/prove-plus-comm/structured-summarize-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r1-1788559467420/prove-plus-comm__qqWLKtw	devstral24b-structured-summarize-partial-r1-1788559467420
terminalbench	main	devstral24b	d05__b4k__ss-partial	pytorch-model-cli.hard__structured-summarize-partial__r1	pytorch-model-cli.hard	structured-summarize-partial	1	structured_summarize_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T17:07:02.689230-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/pytorch-model-cli.hard/structured-summarize-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r1-1788559467420/pytorch-model-cli.hard__Qwt2Xb8	devstral24b-structured-summarize-partial-r1-1788559467420
terminalbench	main	devstral24b	d05__b4k__ss-partial	cartpole-rl-training__structured-summarize-partial__r2	cartpole-rl-training	structured-summarize-partial	2	structured_summarize_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T20:16:50.344012-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/cartpole-rl-training/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r2-1788566500337/cartpole-rl-training__4dCxZhc	devstral24b-structured-summarize-partial-r2-1788566500337
terminalbench	main	devstral24b	d05__b4k__ss-partial	gpt2-codegolf__structured-summarize-partial__r2	gpt2-codegolf	structured-summarize-partial	2	structured_summarize_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T19:15:34.932161-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/gpt2-codegolf/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r2-1788566500337/gpt2-codegolf__SBxw4zX	devstral24b-structured-summarize-partial-r2-1788566500337
terminalbench	main	devstral24b	d05__b4k__ss-partial	intrusion-detection__structured-summarize-partial__r2	intrusion-detection	structured-summarize-partial	2	structured_summarize_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T19:45:21.555952-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/intrusion-detection/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r2-1788566500337/intrusion-detection__qM2Ak3h	devstral24b-structured-summarize-partial-r2-1788566500337
terminalbench	main	devstral24b	d05__b4k__ss-partial	prove-plus-comm__structured-summarize-partial__r2	prove-plus-comm	structured-summarize-partial	2	structured_summarize_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T19:01:41.883676-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/prove-plus-comm/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r2-1788566500337/prove-plus-comm__XLDviT4	devstral24b-structured-summarize-partial-r2-1788566500337
terminalbench	main	devstral24b	d05__b4k__ss-partial	git-workflow-hack__structured-summarize-partial__r3	git-workflow-hack	structured-summarize-partial	3	structured_summarize_partial	4000	0.5	tb_unverifiable	probable	0		False	2026-09-04T21:47:43.673647-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/git-workflow-hack/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r3-1788573691450/git-workflow-hack__NGvBASy	devstral24b-structured-summarize-partial-r3-1788573691450
terminalbench	main	devstral24b	d05__b4k__ss-partial	swe-bench-astropy-2__structured-summarize-partial__r3	swe-bench-astropy-2	structured-summarize-partial	3	structured_summarize_partial	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T22:00:29.801224-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__ss-partial/swe-bench-astropy-2/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-structured-summarize-partial-r3-1788573691450/swe-bench-astropy-2__BWoC9rt	devstral24b-structured-summarize-partial-r3-1788573691450
terminalbench	main	devstral24b	d05__b4k__su-full	blind-maze-explorer-5x5__summarization__r1	blind-maze-explorer-5x5	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T01:59:22.959048-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/blind-maze-explorer-5x5/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/blind-maze-explorer-5x5__bdfZ2z9	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	blind-maze-explorer-algorithm__summarization__r1	blind-maze-explorer-algorithm	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:31:38.020673-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/blind-maze-explorer-algorithm/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/blind-maze-explorer-algorithm__qfg4QCz	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	cartpole-rl-training__summarization__r1	cartpole-rl-training	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:59:34.040151-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/cartpole-rl-training/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/cartpole-rl-training__HNWyfNj	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	count-dataset-tokens__summarization__r1	count-dataset-tokens	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:09:28.062815-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/count-dataset-tokens/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/count-dataset-tokens__zFkjz99	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	crack-7z-hash.hard__summarization__r1	crack-7z-hash.hard	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		True	2026-09-04T01:47:01.455430-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/crack-7z-hash.hard/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/crack-7z-hash.hard__Xn9U8GK	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	csv-to-parquet__summarization__r1	csv-to-parquet	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:25:55.292683-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/csv-to-parquet/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/csv-to-parquet__E3JWxuG	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	download-youtube__summarization__r1	download-youtube	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:52:00.928051-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/download-youtube/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/download-youtube__4Jnt2y3	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	eval-mteb__summarization__r1	eval-mteb	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:21:28.157247-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/eval-mteb/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/eval-mteb__nNAmHfW	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	eval-mteb.hard__summarization__r1	eval-mteb.hard	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:56:12.742366-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/eval-mteb.hard/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/eval-mteb.hard__K6SDdzA	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	extract-moves-from-video__summarization__r1	extract-moves-from-video	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:31:59.798214-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/extract-moves-from-video/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/extract-moves-from-video__LxZ9JMf	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	fibonacci-server__summarization__r1	fibonacci-server	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:18:04.488321-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/fibonacci-server/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/fibonacci-server__swZSUYQ	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	fix-git__summarization__r1	fix-git	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:45:06.094277-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/fix-git/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/fix-git__JorFLgP	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	git-workflow-hack__summarization__r1	git-workflow-hack	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		True	2026-09-04T01:42:11.843887-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/git-workflow-hack/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/git-workflow-hack__GDYZJPf	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	gpt2-codegolf__summarization__r1	gpt2-codegolf	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:18:49.747114-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/gpt2-codegolf/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/gpt2-codegolf__Hbyba27	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	heterogeneous-dates__summarization__r1	heterogeneous-dates	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:59:45.350590-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/heterogeneous-dates/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/heterogeneous-dates__bmSEFjK	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	hf-model-inference__summarization__r1	hf-model-inference	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:21:37.543297-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/hf-model-inference/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/hf-model-inference__Vffq9hF	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	intrusion-detection__summarization__r1	intrusion-detection	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:39:06.442145-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/intrusion-detection/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/intrusion-detection__bsbPUWe	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	password-recovery__summarization__r1	password-recovery	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:46:17.990030-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/password-recovery/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/password-recovery__vQScEKu	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	path-tracing-reverse__summarization__r1	path-tracing-reverse	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:08:31.962799-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/path-tracing-reverse/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/path-tracing-reverse__aWgZK6D	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	processing-pipeline__summarization__r1	processing-pipeline	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:30:16.888892-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/processing-pipeline/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/processing-pipeline__mEMUe6s	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	prove-plus-comm__summarization__r1	prove-plus-comm	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:07:53.774827-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/prove-plus-comm/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/prove-plus-comm__zmpQ2i8	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	pytorch-model-cli.hard__summarization__r1	pytorch-model-cli.hard	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:11:32.092894-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/pytorch-model-cli.hard/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/pytorch-model-cli.hard__YEKNrFL	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	qemu-alpine-ssh__summarization__r1	qemu-alpine-ssh	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:19:53.288416-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/qemu-alpine-ssh/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/qemu-alpine-ssh__kVkffa8	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	qemu-startup__summarization__r1	qemu-startup	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:48:54.850064-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/qemu-startup/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/qemu-startup__qLNPMPD	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	raman-fitting.easy__summarization__r1	raman-fitting.easy	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:07:53.766188-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/raman-fitting.easy/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/raman-fitting.easy__U9KgBHd	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	sanitize-git-repo__summarization__r1	sanitize-git-repo	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:25:23.972507-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sanitize-git-repo/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/sanitize-git-repo__NXryBJE	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	sanitize-git-repo.hard__summarization__r1	sanitize-git-repo.hard	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:53:23.220400-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sanitize-git-repo.hard/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/sanitize-git-repo.hard__5GDk3nV	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	solana-data__summarization__r1	solana-data	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:14:54.662749-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/solana-data/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/solana-data__oQPvMNb	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	sqlite-with-gcov__summarization__r1	sqlite-with-gcov	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-04T01:15:43.503511-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/sqlite-with-gcov/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/sqlite-with-gcov__BU72vey	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	super-benchmark-upet__summarization__r1	super-benchmark-upet	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T01:32:10.825439-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/super-benchmark-upet/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/super-benchmark-upet__9CcHq9k	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	swe-bench-astropy-2__summarization__r1	swe-bench-astropy-2	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T01:48:35.381793-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/swe-bench-astropy-2/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/swe-bench-astropy-2__KwFnQTz	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	swe-bench-fsspec__summarization__r1	swe-bench-fsspec	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	LimitsExceeded	False	2026-09-04T01:27:30.623693-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/swe-bench-fsspec/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/swe-bench-fsspec__UaRpMPT	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	tmux-advanced-workflow__summarization__r1	tmux-advanced-workflow	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T01:07:53.721014-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/tmux-advanced-workflow/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/tmux-advanced-workflow__isf2eW4	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	write-compressor__summarization__r1	write-compressor	summarization	1	summarization	4000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T01:45:33.644772-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/write-compressor/summarization/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r1-1788502072284/write-compressor__PrxS67G	devstral24b-summarization-r1-1788502072284
terminalbench	main	devstral24b	d05__b4k__su-full	blind-maze-explorer-5x5__summarization__r2	blind-maze-explorer-5x5	summarization	2	summarization	4000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T03:06:55.043501-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/blind-maze-explorer-5x5/summarization/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r2-1788505914188/blind-maze-explorer-5x5__pZ59Zku	devstral24b-summarization-r2-1788505914188
terminalbench	main	devstral24b	d05__b4k__su-full	blind-maze-explorer-algorithm__summarization__r2	blind-maze-explorer-algorithm	summarization	2	summarization	4000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T02:36:00.031376-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/blind-maze-explorer-algorithm/summarization/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r2-1788505914188/blind-maze-explorer-algorithm__wSECuuW	devstral24b-summarization-r2-1788505914188
terminalbench	main	devstral24b	d05__b4k__su-full	cartpole-rl-training__summarization__r2	cartpole-rl-training	summarization	2	summarization	4000	0.5	tb_erasure_possible	probable	0		True	2026-09-04T03:08:09.664060-05:00	ICLR_results/terminalbench/main/devstral24b/d05__b4k__su-full/cartpole-rl-training/summarization/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-summarization-r2-1788505914188/cartpole-rl-training__2KfQCLK	devstral24b-summarization-r2-1788505914188
